"REF_DATE","GEO","DGUID","Supply and disposition","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-10","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units","0","v43973917","1.15","277589","","","","0"
"2021-10","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units","0","v43973918","1.16","203793","","","","0"
"2021-10","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units","0","v43973919","1.17","65922","","","","0"
"2021-10","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units","0","v43973920","1.18","0","","","","0"
"2021-10","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units","0","v43973921","1.19","7874","","","","0"
"2021-11","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units","0","v43973911","1.1","175959","","","","0"
"2021-11","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units","0","v43973922","1.2","1358328","","","","0"
"2021-11","Canada","2016A000011124","Coal, received","Metric tonnes","214","units","0","v43973924","1.3","217548","","","","0"
"2021-11","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units","0","v43973925","1.4","1","","","","0"
"2021-11","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units","0","v43973926","1.5","1399918","","","","0"
"2021-11","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units","0","v43973927","1.6","175959","","","","0"
"2021-11","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units","0","v43973928","1.7","170359","","","","0"
"2021-11","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units","0","v43973929","1.8","5600","","","","0"
"2021-11","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units","0","v43973930","1.9","253270","","","","0"
"2021-11","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units","0","v43973912","1.10","547001","","","","0"
"2021-11","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units","0","v43973913","1.11","124083","","","","0"
"2021-11","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units","0","v43973914","1.12","119440","","","","0"
"2021-11","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units","0","v43973915","1.13","-2638","","","","0"
"2021-11","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units","0","v43973916","1.14","534616","","","","0"
"2021-11","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units","0","v43973917","1.15","253270","","","","0"
"2021-11","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units","0","v43973918","1.16","178985","","","","0"
"2021-11","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units","0","v43973919","1.17","44858","","","","0"
"2021-11","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units","0","v43973920","1.18","0","","","","0"
"2021-11","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units","0","v43973921","1.19","29427","","","","0"
"2021-12","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units","0","v43973911","1.1","242231","","","","0"
"2021-12","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units","0","v43973922","1.2","1399918","","","","0"
"2021-12","Canada","2016A000011124","Coal, received","Metric tonnes","214","units","0","v43973924","1.3","289368","","","","0"
"2021-12","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units","0","v43973925","1.4","-5539","","","","0"
"2021-12","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units","0","v43973926","1.5","1441516","","","","0"
"2021-12","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units","0","v43973927","1.6","242231","","","","0"
"2021-12","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units","0","v43973928","1.7","227087","","","","0"
"2021-12","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units","0","v43973929","1.8","15144","","","","0"
"2021-12","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units","0","v43973930","1.9","281994","","","","0"
"2021-12","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units","0","v43973912","1.10","534616","","","","0"
"2021-12","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units","0","v43973913","1.11","158205","","","","0"
"2021-12","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units","0","v43973914","1.12","204388","","","","0"
"2021-12","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units","0","v43973915","1.13","5971","","","","0"
"2021-12","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units","0","v43973916","1.14","591500","","","","0"
"2021-12","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units","0","v43973917","1.15","281994","","","","0"
"2021-12","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units","0","v43973918","1.16","218662","","","","0"
"2021-12","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units","0","v43973919","1.17","55292","","","","0"
"2021-12","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units","0","v43973920","1.18","0","","","","0"
"2021-12","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units","0","v43973921","1.19","8040","","","","0"
"2022-01","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units","0","v43973911","1.1","212135","","","","0"
"2022-01","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units","0","v43973922","1.2","1441516","","","","0"
"2022-01","Canada","2016A000011124","Coal, received","Metric tonnes","214","units","0","v43973924","1.3","95474","","","","0"
"2022-01","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units","0","v43973925","1.4","2","","","","0"
"2022-01","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units","0","v43973926","1.5","1324857","","","","0"
"2022-01","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units","0","v43973927","1.6","212135","","","","0"
"2022-01","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units","0","v43973928","1.7","190602","","","","0"
"2022-01","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units","0","v43973929","1.8","21533","","","","0"
"2022-01","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units","0","v43973930","1.9","245781","","","","0"
"2022-01","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units","0","v43973912","1.10","591500","","","","0"
"2022-01","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units","0","v43973913","1.11","138332","","","","0"
"2022-01","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units","0","v43973914","1.12","92819","","","","0"
"2022-01","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units","0","v43973915","1.13","-15057","","","","0"
"2022-01","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units","0","v43973916","1.14","561813","","","","0"
"2022-01","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units","0","v43973917","1.15","245781","","","","0"
"2022-01","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units","0","v43973918","1.16","198466","","","","0"
"2022-01","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units","0","v43973919","1.17","47315","","","","0"
"2022-01","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units","0","v43973920","1.18","0","","","","0"
"2022-01","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units","0","v43973921","1.19","0","","","","0"
"2022-02","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units","0","v43973911","1.1","194621","","","","0"
"2022-02","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units","0","v43973922","1.2","1324857","","","","0"
"2022-02","Canada","2016A000011124","Coal, received","Metric tonnes","214","units","0","v43973924","1.3","0","","","","0"
"2022-02","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units","0","v43973925","1.4","0","","","","0"
"2022-02","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units","0","v43973926","1.5","1130236","","","","0"
"2022-02","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units","0","v43973927","1.6","194621","","","","0"
"2022-02","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units","0","v43973928","1.7","178755","","","","0"
"2022-02","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units","0","v43973929","1.8","15866","","","","0"
"2022-02","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units","0","v43973930","1.9","241238","","","","0"
"2022-02","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units","0","v43973912","1.10","561813","","","","0"
"2022-02","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units","0","v43973913","1.11","132021","","","","0"
"2022-02","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units","0","v43973914","1.12","66998","","","","0"
"2022-02","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units","0","v43973915","1.13","-3677","","","","0"
"2022-02","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units","0","v43973916","1.14","515917","","","","0"
"2022-02","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units","0","v43973917","1.15","241238","","","","0"
"2022-02","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units","0","v43973918","1.16","188133","","","","0"
"2022-02","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units","0","v43973919","1.17","53105","","","","0"
"2022-02","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units","0","v43973920","1.18","0","","","","0"
"2022-02","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units","0","v43973921","1.19","0","","","","0"
"2022-03","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units","0","v43973911","1.1","219224","","","","0"
"2022-03","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units","0","v43973922","1.2","1130236","","","","0"
"2022-03","Canada","2016A000011124","Coal, received","Metric tonnes","214","units","0","v43973924","1.3","1186","","","","0"
"2022-03","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units","0","v43973925","1.4","-432","","","","0"
"2022-03","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units","0","v43973926","1.5","911766","","","","0"
"2022-03","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units","0","v43973927","1.6","219224","","","","0"
"2022-03","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units","0","v43973928","1.7","196156","","","","0"
"2022-03","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units","0","v43973929","1.8","23068","","","","0"
"2022-03","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units","0","v43973930","1.9","266301","","","","0"
"2022-03","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units","0","v43973912","1.10","515917","","","","0"
"2022-03","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units","0","v43973913","1.11","147723","","","","0"
"2022-03","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units","0","v43973914","1.12","116329","","","","0"
"2022-03","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units","0","v43973915","1.13","-9612","","","","0"
"2022-03","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units","0","v43973916","1.14","504056","","","","0"
